date,price
19-08-09,113.3
20-08-09,118.4
21-08-09,123.1
24-08-09,132.9
25-08-09,128.6
26-08-09,128.5
27-08-09,119.3
28-08-09,124.4
31-08-09,119.1
1/9/2009,60.06
2/9/2009,62.44
3/9/2009,62.94
4/9/2009,61.44
8/9/2009,63.63
9/9/2009,66.5
10/9/2009,63.31
11/9/2009,66
14-09-09,65.56
15-09-09,65.25
16-09-09,63.81
17-09-09,62.75
18-09-09,62.25
21-09-09,66
22-09-09,62.25
23-09-09,65
24-09-09,62.56
25-09-09,65.88
28-09-09,80.75
29-09-09,79.94
30-09-09,77.25
1/10/2009,77.06
2/10/2009,78.44
5/10/2009,82.44
6/10/2009,87.31
7/10/2009,89.25
8/10/2009,88.38
9/10/2009,84.94
12/10/2009,79.94
13-10-09,79.59
14-10-09,75.06
15-10-09,74.06
16-10-09,76.63
19-10-09,80.5
20-10-09,80.75
21-10-09,78.63
22-10-09,82.75
23-10-09,81.25
26-10-09,75.94
27-10-09,71
28-10-09,70.63
29-10-09,69.13
30-10-09,66.44
2/11/2009,65.81
3/11/2009,63.06
4/11/2009,64.94
5/11/2009,78
6/11/2009,70.81
9/11/2009,72
10/11/2009,73
11/11/2009,74.94
12/11/2009,73.5
13-11-09,78.94
16-11-09,76.5
17-11-09,77.94
18-11-09,77.94
19-11-09,80.5
20-11-09,81.75
23-11-09,87.25
24-11-09,93.13
25-11-09,90.44
27-11-09,85.06
30-11-09,85
1/12/2009,89.06
2/12/2009,86.56
3/12/2009,87.38
4/12/2009,86.06
7/12/2009,88
8/12/2009,103.6
9/12/2009,106.7
10/12/2009,102.5
11/12/2009,95.63
14-12-09,96.5
15-12-09,94.88
16-12-09,94.06
17-12-09,97
18-12-09,99.88
21-12-09,97.69
22-12-09,90
23-12-09,81.13
24-12-09,82.31
28-12-09,83.5
29-12-09,79.06
30-12-09,76.13
31-12-09,89.38
4/1/2010,81.94
5/1/2010,71.75
6/1/2010,65.56
7/1/2010,69.56
8/1/2010,69.19
11/1/2010,66.75
12/1/2010,63.56
13-01-10,65.94
14-01-10,64.25
15-01-10,64.13
19-01-10,66.81
20-01-10,64.75
21-01-10,62.06
22-01-10,70.13
25-01-10,69.25
26-01-10,64.81
27-01-10,66.94
28-01-10,61.69
29-01-10,64.56
1/2/2010,67.44
2/2/2010,69.44
3/2/2010,84.19
4/2/2010,78.56
5/2/2010,75
8/2/2010,83.13
9/2/2010,80.25
10/2/2010,76.19
11/2/2010,76.19
12/2/2010,74.44
16-02-10,73.81
17-02-10,70.69
18-02-10,69
19-02-10,64.75
22-02-10,63.56
23-02-10,70.44
24-02-10,68.44
25-02-10,69.13
26-02-10,65.75
1/3/2010,68.88
2/3/2010,65.88
3/3/2010,62.56
4/3/2010,62.5
5/3/2010,63.94
8/3/2010,63.5
9/3/2010,63.63
10/3/2010,68.81
11/3/2010,66.88
12/3/2010,65.31
15-03-10,65.63
16-03-10,63.75
17-03-10,66.25
18-03-10,64.81
19-03-10,64.19
22-03-10,72.38
23-03-10,70.69
24-03-10,67.69
25-03-10,67.69
26-03-10,73.13
29-03-10,70.13
30-03-10,66.25
31-03-10,66.5
1/4/2010,67
5/4/2010,63.56
6/4/2010,63.94
7/4/2010,62.19
8/4/2010,64.25
9/4/2010,67.56
12/4/2010,63.38
13-04-10,63.38
14-04-10,56.38
15-04-10,48
16-04-10,46.88
19-04-10,47.06
20-04-10,54.94
21-04-10,53.44
22-04-10,52.38
23-04-10,49.81
26-04-10,52.44
27-04-10,53.5
28-04-10,52.88
29-04-10,55.19
30-04-10,59.94
3/5/2010,56.13
4/5/2010,54.13
5/5/2010,55.06
6/5/2010,58.5
7/5/2010,56.02
10/5/2010,56.25
11/5/2010,53.31
12/5/2010,54.88
13-05-10,53.75
14-05-10,56.06
17-05-10,59.06
18-05-10,61
19-05-10,55.38
20-05-10,52.63
21-05-10,51.88
24-05-10,46.69
25-05-10,48.56
26-05-10,45.5
27-05-10,46.5
28-05-10,51.75
1/6/2010,49.94
2/6/2010,50.19
3/6/2010,57.88
4/6/2010,54.5
7/6/2010,50.56
8/6/2010,51.81
9/6/2010,51.88
10/6/2010,52.19
11/6/2010,48.44
14-06-10,49
15-06-10,46.44
16-06-10,46.31
17-06-10,46
18-06-10,45.31
21-06-10,46.13
22-06-10,46.06
23-06-10,42
24-06-10,33.88
25-06-10,33.94
28-06-10,36.5
29-06-10,37.88
30-06-10,37.13
1/7/2010,36.31
2/7/2010,37
6/7/2010,36.5
7/7/2010,36.06
8/7/2010,36.13
9/7/2010,35.06
12/7/2010,33.13
13-07-10,35.06
14-07-10,35
15-07-10,42.63
16-07-10,41.13
19-07-10,41.75
20-07-10,40.88
21-07-10,40.31
22-07-10,41.13
23-07-10,38.75
26-07-10,37.63
27-07-10,36.06
28-07-10,31.38
29-07-10,30
30-07-10,30.13
2/8/2010,30.25
3/8/2010,30.81
4/8/2010,31.5
5/8/2010,32.5
6/8/2010,33.81
9/8/2010,32.94
10/8/2010,30.88
11/8/2010,30.44
12/8/2010,33.69
13-08-10,34.88
16-08-10,37.56
17-08-10,38.75
18-08-10,38.25
19-08-10,39
20-08-10,37.5
23-08-10,36.5
24-08-10,38.81
25-08-10,39.38
26-08-10,39.94
27-08-10,39.13
30-08-10,39.63
31-08-10,42.94
1/9/2010,41.5
2/9/2010,41.5
3/9/2010,45.69
7/9/2010,45.88
8/9/2010,43.5
9/9/2010,42.94
10/9/2010,42.38
13-09-10,42.69
14-09-10,42.44
15-09-10,44.88
16-09-10,43.63
17-09-10,42.81
20-09-10,40.75
21-09-10,37.5
22-09-10,40.06
23-09-10,41.44
24-09-10,40.38
27-09-10,39.75
28-09-10,37.88
29-09-10,40
30-09-10,38.44
1/10/2010,35.88
4/10/2010,35.06
5/10/2010,36
6/10/2010,33.56
7/10/2010,31.56
8/10/2010,30.06
11/10/2010,30.44
12/10/2010,27.81
13-10-10,25.13
14-10-10,28.44
15-10-10,24.31
18-10-10,21.94
19-10-10,25.13
20-10-10,27.75
21-10-10,30.81
22-10-10,30
25-10-10,29.56
26-10-10,31.88
27-10-10,36.88
28-10-10,35.63
29-10-10,32.88
1/11/2010,36.63
2/11/2010,37.38
3/11/2010,39.75
4/11/2010,37.56
5/11/2010,36.56
8/11/2010,36.94
9/11/2010,33.88
10/11/2010,31.25
11/11/2010,30.06
12/11/2010,27.81
15-11-10,28.94
16-11-10,29.5
17-11-10,27.81
18-11-10,27.44
19-11-10,25.81
22-11-10,24.25
23-11-10,25.19
24-11-10,28.94
26-11-10,28
29-11-10,25.03
30-11-10,26.94
1/12/2010,24.69
2/12/2010,24.63
3/12/2010,26.56
6/12/2010,25.38
7/12/2010,23.63
8/12/2010,21.38
9/12/2010,23.44
10/12/2010,25.31
13-12-10,25.88
14-12-10,23.75
15-12-10,22.69
16-12-10,22.88
17-12-10,19.88
20-12-10,18.25
21-12-10,16.69
22-12-10,15.19
23-12-10,15.56
27-12-10,16.94
28-12-10,16.88
29-12-10,17.38
30-12-10,15.56
31-12-10,13.88
3/1/2011,17.56
4/1/2011,15.5
5/1/2011,14.56
6/1/2011,14.94
7/1/2011,16.38
10/1/2011,16.5
11/1/2011,17
12/1/2011,17.69
13-01-11,18.06
14-01-11,18.38
18-01-11,19.5
19-01-11,19.94
20-01-11,18.5
21-01-11,18.95
24-01-11,21.88
25-01-11,19
26-01-11,19.5
27-01-11,20.13
28-01-11,18.94
31-01-11,17.31
1/2/2011,16.25
2/2/2011,14.38
3/2/2011,14.44
4/2/2011,15.81
7/2/2011,15
8/2/2011,14.38
9/2/2011,13.38
10/2/2011,14.5
11/2/2011,13.75
14-02-11,14.44
15-02-11,14.5
16-02-11,13.69
17-02-11,12.5
18-02-11,11.94
22-02-11,11.94
23-02-11,11.81
24-02-11,11.94
25-02-11,11.75
28-02-11,10.19
1/3/2011,10.44
2/3/2011,10
3/3/2011,12.63
4/3/2011,11.88
7/3/2011,12.25
8/3/2011,11.69
9/3/2011,12.25
10/3/2011,10.63
11/3/2011,11
14-03-11,10.63
15-03-11,10.88
16-03-11,11
17-03-11,10.5
18-03-11,10.25
21-03-11,10
22-03-11,10.19
23-03-11,10.19
24-03-11,10.94
25-03-11,11.64
28-03-11,10.8
29-03-11,10
30-03-11,10.23
31-03-11,9.1
1/4/2011,8.63
4/4/2011,8.4
5/4/2011,9.12
6/4/2011,8.37
7/4/2011,11.18
8/4/2011,12.01
11/4/2011,13.32
12/4/2011,14.67
13-04-11,14.03
14-04-11,14.74
15-04-11,16.54
18-04-11,15.99
19-04-11,15.78
20-04-11,16.2
21-04-11,15.68
25-04-11,16.09
26-04-11,15.43
27-04-11,15.27
28-04-11,15.78
29-04-11,16.89
2/5/2011,17.11
3/5/2011,16.75
4/5/2011,17.56
5/5/2011,16.92
6/5/2011,16.18
9/5/2011,15.01
10/5/2011,14.62
11/5/2011,14.68
12/5/2011,13.33
13-05-11,13.54
16-05-11,14.13
17-05-11,14.78
18-05-11,14.72
19-05-11,16.38
20-05-11,16.25
23-05-11,15.6
24-05-11,16.75
25-05-11,17.09
26-05-11,17.22
27-05-11,15.66
31-05-11,16.69
1/6/2011,16.95
2/6/2011,16.91
3/6/2011,16.44
6/6/2011,15.99
7/6/2011,16.13
8/6/2011,15.7
9/6/2011,14.86
10/6/2011,14.64
13-06-11,14.12
14-06-11,13.29
15-06-11,12.49
16-06-11,11.83
17-06-11,11.36
20-06-11,12.53
21-06-11,13.08
22-06-11,12.4
23-06-11,12.81
24-06-11,13.25
27-06-11,14.04
28-06-11,14.36
29-06-11,14.15
30-06-11,14.53
1/7/2011,14.13
5/7/2011,15.27
6/7/2011,15.27
7/7/2011,15.81
8/7/2011,15.61
11/7/2011,15.34
12/7/2011,16.49
13-07-11,16.98
14-07-11,16.01
15-07-11,16.35
18-07-11,15.96
19-07-11,16.49
20-07-11,16.98
21-07-11,16.03
22-07-11,12.06
25-07-11,11.51
26-07-11,12.33
27-07-11,12.25
28-07-11,12.55
29-07-11,12.49
1/8/2011,12.5
2/8/2011,12.19
3/8/2011,12.15
4/8/2011,11.9
5/8/2011,11.6
8/8/2011,11.11
9/8/2011,10.46
10/8/2011,9.95
11/8/2011,10.12
12/8/2011,10.53
15-08-11,10.08
16-08-11,9.81
17-08-11,9.99
18-08-11,10.4
19-08-11,9.89
22-08-11,10.2
23-08-11,9.63
24-08-11,10.23
25-08-11,10.13
26-08-11,9.97
29-08-11,9.19
30-08-11,8.69
31-08-11,8.94
1/9/2011,8.59
2/9/2011,7.65
6/9/2011,8.15
7/9/2011,8.51
8/9/2011,8.63
9/9/2011,7.49
12/9/2011,7.29
13-09-11,7.31
14-09-11,7.48
15-09-11,7.48
16-09-11,7.46
19-09-11,7.09
20-09-11,6.35
21-09-11,6.2
22-09-11,5.97
23-09-11,6.01
26-09-11,6.08
27-09-11,6.76
28-09-11,7.04
29-09-11,7.2
30-09-11,7.12
3/10/2011,6.91
4/10/2011,7.26
5/10/2011,7.85
6/10/2011,8.07
7/10/2011,8.88
10/10/2011,9.56
11/10/2011,8.92
12/10/2011,8.47
13-10-11,8.01
14-10-11,8.77
17-10-11,9.55
18-10-11,7.64
19-10-11,7.77
20-10-11,7.56
21-10-11,7.05
24-10-11,6.42
25-10-11,6.98
26-10-11,6.95
27-10-11,6.71
28-10-11,6.99
31-10-11,7.05
1/11/2011,7.43
2/11/2011,6.97
3/11/2011,7.12
4/11/2011,7.05
7/11/2011,7.29
8/11/2011,9.49
9/11/2011,9.05
10/11/2011,8.95
11/11/2011,9.19
14-11-11,8.6
15-11-11,8.8
16-11-11,9.08
17-11-11,12.21
18-11-11,11.48
21-11-11,11.59
22-11-11,11.15
23-11-11,11.32
25-11-11,10.49
28-11-11,11.93
29-11-11,11.76
30-11-11,12.1
1/12/2011,11.71
2/12/2011,11.65
5/12/2011,12.24
6/12/2011,11.91
7/12/2011,10.89
8/12/2011,11
9/12/2011,10.81
12/12/2011,10.86
13-12-11,10.71
14-12-11,10.15
15-12-11,10
16-12-11,9.83
19-12-11,11.1
20-12-11,10.6
21-12-11,10.9
22-12-11,10.82
23-12-11,10.96
27-12-11,11.9
28-12-11,12.25
29-12-11,12.34
30-12-11,11.85
3/1/2012,11.53
4/1/2012,11.04
5/1/2012,11.03
6/1/2012,10.11
9/1/2012,10.29
10/1/2012,9.13
11/1/2012,9.74
12/1/2012,10.16
13-01-12,12.6
17-01-12,12.47
18-01-12,14.01
19-01-12,14.44
20-01-12,15.5
23-01-12,14.22
24-01-12,13.9
25-01-12,14.19
26-01-12,13.73
27-01-12,12.53
30-01-12,11.5
31-01-12,11.26
1/2/2012,11.24
2/2/2012,12.52
3/2/2012,13.3
6/2/2012,12.9
7/2/2012,13.29
8/2/2012,13.88
9/2/2012,13.41
10/2/2012,13.01
13-02-12,12.96
14-02-12,13.26
15-02-12,13.07
16-02-12,13.73
17-02-12,14.4
21-02-12,14.27
22-02-12,14.1
23-02-12,15.39
24-02-12,16.48
27-02-12,15.97
28-02-12,16.33
29-02-12,15.62
1/3/2012,16.35
2/3/2012,16.71
5/3/2012,16.31
6/3/2012,15.74
7/3/2012,14.48
8/3/2012,14.03
9/3/2012,15.01
12/3/2012,14.66
13-03-12,14.5
14-03-12,15.17
15-03-12,15.53
16-03-12,14.74
19-03-12,14.83
20-03-12,14.25
21-03-12,14.3
22-03-12,14.8
23-03-12,14.25
26-03-12,13.67
27-03-12,13.54
28-03-12,13.5
29-03-12,13.95
30-03-12,13.6
2/4/2012,13.55
3/4/2012,12.74
4/4/2012,13.31
5/4/2012,13.89
9/4/2012,14.01
10/4/2012,14.82
11/4/2012,14.26
12/4/2012,14.53
13-04-12,14.31
16-04-12,14.06
17-04-12,16.79
18-04-12,16.82
19-04-12,16.91
20-04-12,16.18
23-04-12,16.69
24-04-12,16.49
25-04-12,16.32
26-04-12,16.05
27-04-12,16.12
30-04-12,16.11
1/5/2012,17.32
2/5/2012,17.73
3/5/2012,16.94
4/5/2012,17.32
7/5/2012,18.81
8/5/2012,19.94
9/5/2012,19.61
10/5/2012,19.16
11/5/2012,19.39
14-05-12,18.76
15-05-12,18.75
16-05-12,19.45
17-05-12,19.47
18-05-12,19.06
21-05-12,18.91
22-05-12,18.37
23-05-12,18.23
24-05-12,17.96
25-05-12,17.97
29-05-12,17.99
30-05-12,18.17
31-05-12,18.58
1/6/2012,17.3
4/6/2012,17.14
5/6/2012,17.08
6/6/2012,17.43
7/6/2012,16.82
8/6/2012,18.41
11/6/2012,18.78
12/6/2012,18.3
13-06-12,17.55
14-06-12,17.53
15-06-12,17.51
18-06-12,15.34
19-06-12,15.85
20-06-12,15.86
21-06-12,16.25
22-06-12,13.55
25-06-12,13.32
26-06-12,14.25
27-06-12,15.21
28-06-12,14.94
29-06-12,15.6
2/7/2012,14.96
3/7/2012,15.55
5/7/2012,15.43
6/7/2012,15.94
9/7/2012,16.29
10/7/2012,16.16
11/7/2012,15.55
12/7/2012,15.29
13-07-12,15.5
16-07-12,14.55
17-07-12,14.1
18-07-12,12.49
19-07-12,12.93
20-07-12,14.33
23-07-12,14.77
24-07-12,14.46
25-07-12,14.16
26-07-12,13.84
27-07-12,12.87
30-07-12,13.74
31-07-12,13.6
1/8/2012,13.9
2/8/2012,14.26
3/8/2012,14.46
6/8/2012,13.93
7/8/2012,13.91
8/8/2012,14.62
9/8/2012,14.9
10/8/2012,15.5
13-08-12,15.98
14-08-12,15.38
15-08-12,15.73
16-08-12,15.17
17-08-12,14.93
20-08-12,14.52
21-08-12,14.57
22-08-12,15.14
23-08-12,14.94
24-08-12,14.6
27-08-12,14.83
28-08-12,14.25
29-08-12,15.31
30-08-12,16.51
31-08-12,17.13
4/9/2012,17.11
5/9/2012,16.75
6/9/2012,16.61
7/9/2012,16.71
10/9/2012,17.35
11/9/2012,17.73
12/9/2012,17.21
13-09-12,15.86
14-09-12,16.05
17-09-12,15.93
18-09-12,15.73
19-09-12,17.15
20-09-12,17.01
21-09-12,15.93
24-09-12,16.95
25-09-12,17.01
26-09-12,16.75
27-09-12,16.55
28-09-12,16.64
1/10/2012,16.94
2/10/2012,16.86
3/10/2012,17.96
4/10/2012,18.46
5/10/2012,19.2
8/10/2012,18.94
9/10/2012,19.49
10/10/2012,18.74
11/10/2012,19.04
12/10/2012,19.26
15-10-12,19.38
16-10-12,19.75
17-10-12,19.86
18-10-12,19.3
19-10-12,18.59
22-10-12,18.57
23-10-12,18.59
24-10-12,19.35
25-10-12,19.8
26-10-12,18.78
31-10-12,18.72
1/11/2012,19.34
2/11/2012,19.12
5/11/2012,19.51
6/11/2012,19
7/11/2012,19.82
8/11/2012,20.41
9/11/2012,21.21
12/11/2012,22.21
13-11-12,22.42
14-11-12,21.29
15-11-12,22.9
16-11-12,23.4
19-11-12,23.99
20-11-12,24.25
21-11-12,23.4
23-11-12,24.08
26-11-12,23.35
27-11-12,24.11
28-11-12,23.74
29-11-12,23.39
30-11-12,22.58
3/12/2012,22.61
4/12/2012,21.68
5/12/2012,21.86
6/12/2012,22.12
7/12/2012,22.24
10/12/2012,22.18
11/12/2012,22.51
12/12/2012,22.46
13-12-12,22.1
14-12-12,21.69
17-12-12,21.8
18-12-12,22.24
19-12-12,21.88
20-12-12,20.3
21-12-12,18.86
24-12-12,19.25
26-12-12,18.89
27-12-12,19.57
28-12-12,20.52
31-12-12,20.7
2/1/2013,21.55
3/1/2013,21.02
4/1/2013,21.45
7/1/2013,21.32
8/1/2013,22.04
9/1/2013,22.74
10/1/2013,22.27
11/1/2013,21.8
14-01-13,21.4
15-01-13,21.08
16-01-13,21.17
17-01-13,21.79
18-01-13,22.11
22-01-13,21.78
23-01-13,21.62
24-01-13,21.62
25-01-13,21.82
28-01-13,21.85
29-01-13,22.16
30-01-13,22.05
31-01-13,22.17
1/2/2013,22.09
4/2/2013,21.44
5/2/2013,21.4
6/2/2013,20.78
7/2/2013,21.03
8/2/2013,20.06
11/2/2013,20.06
12/2/2013,21.39
13-02-13,21.19
14-02-13,21.36
15-02-13,21.78
19-02-13,21.78
20-02-13,21.88
21-02-13,21.64
22-02-13,21.62
25-02-13,22.01
26-02-13,21.81
27-02-13,22.27
28-02-13,22.42
1/3/2013,22.69
4/3/2013,22.97
5/3/2013,22.88
6/3/2013,22.78
7/3/2013,23.36
8/3/2013,24.42
11/3/2013,24.71
12/3/2013,26.55
13-03-13,26.78
14-03-13,26.54
15-03-13,27.45
18-03-13,27.93
19-03-13,26.23
20-03-13,26.9
21-03-13,27.76
22-03-13,27.77
25-03-13,27.18
26-03-13,26.03
27-03-13,25.54
28-03-13,26.38
1/4/2013,26.65
2/4/2013,26.22
3/4/2013,26.82
4/4/2013,26.52
5/4/2013,25.06
8/4/2013,25.67
9/4/2013,25.75
10/4/2013,25.05
11/4/2013,25.13
12/4/2013,24.38
15-04-13,24.99
16-04-13,25.25
17-04-13,25.58
18-04-13,25.43
19-04-13,25.12
22-04-13,28.97
23-04-13,29.11
24-04-13,28.89
25-04-13,28.69
26-04-13,28.66
29-04-13,29.43
30-04-13,29.96
1/5/2013,30.88
2/5/2013,30.7
3/5/2013,30.45
6/5/2013,30.96
7/5/2013,31.7
8/5/2013,32.95
9/5/2013,32.6
10/5/2013,32.63
13-05-13,33.05
14-05-13,31.56
15-05-13,31.48
16-05-13,31.75
17-05-13,33
20-05-13,32.72
21-05-13,34.85
22-05-13,34.86
23-05-13,35.55
24-05-13,35.89
28-05-13,35.4
29-05-13,35.23
30-05-13,35.39
31-05-13,35.52
3/6/2013,33.35
4/6/2013,33.68
5/6/2013,34.07
6/6/2013,34.65
7/6/2013,35.2
10/6/2013,34.13
11/6/2013,35.84
12/6/2013,35.84
13-06-13,35.85
14-06-13,35.5
17-06-13,35.04
18-06-13,35.58
19-06-13,35.4
20-06-13,35.39
21-06-13,36.72
24-06-13,36.3
25-06-13,36.32
26-06-13,37.25
27-06-13,37.85
28-06-13,37.68
1/7/2013,39.05
2/7/2013,40.51
3/7/2013,40.5
5/7/2013,38.25
8/7/2013,37.65
9/7/2013,39.27
10/7/2013,38.43
11/7/2013,37.68
12/7/2013,36.32
15-07-13,34.98
16-07-13,35.33
17-07-13,34.87
18-07-13,40.11
19-07-13,41.31
22-07-13,41.6
23-07-13,42.08
24-07-13,41.39
25-07-13,40.66
26-07-13,41.64
29-07-13,40.03
30-07-13,39.65
31-07-13,38.67
1/8/2013,38.94
2/8/2013,39.01
5/8/2013,39.15
6/8/2013,38.93
7/8/2013,39.85
8/8/2013,40.21
9/8/2013,40.3
12/8/2013,40.1
13-08-13,43.02
14-08-13,43.57
15-08-13,43.76
16-08-13,45.7
19-08-13,45.22
20-08-13,45.85
21-08-13,45.93
22-08-13,45.88
23-08-13,45.94
26-08-13,46.32
27-08-13,47.33
28-08-13,46.19
29-08-13,47.29
30-08-13,46.52
3/9/2013,47.28
4/9/2013,46.68
5/9/2013,46.22
6/9/2013,45.19
9/9/2013,45.68
10/9/2013,45.51
11/9/2013,46.24
12/9/2013,46.16
13-09-13,47.89
16-09-13,47.58
17-09-13,47.47
18-09-13,50.44
19-09-13,49.61
20-09-13,50.05
23-09-13,48.56
24-09-13,49.86
25-09-13,48.43
26-09-13,49.12
27-09-13,50.09
30-09-13,52.89
1/10/2013,54.15
2/10/2013,54.91
3/10/2013,55.7
4/10/2013,57.86
7/10/2013,58.06
8/10/2013,58.3
9/10/2013,59.91
10/10/2013,58.54
11/10/2013,59.91
14-10-13,59.69
15-10-13,59.59
16-10-13,59.35
17-10-13,54.03
18-10-13,54.32
21-10-13,54.51
22-10-13,54.82
23-10-13,56.73
24-10-13,56.69
25-10-13,55.84
28-10-13,54.43
29-10-13,56.74
30-10-13,56.86
31-10-13,56.74
1/11/2013,54.99
4/11/2013,54.31
5/11/2013,51.98
6/11/2013,52.23
7/11/2013,54.13
8/11/2013,54.8
11/11/2013,52.45
12/11/2013,50.36
13-11-13,48.5
14-11-13,49.53
15-11-13,48.85
18-11-13,48.58
19-11-13,51.33
20-11-13,52.47
21-11-13,52.96
22-11-13,53.97
25-11-13,54.65
26-11-13,53.93
27-11-13,51.51
29-11-13,51.8
2/12/2013,51.56
3/12/2013,51.08
4/12/2013,49.34
5/12/2013,49.2
6/12/2013,50.8
9/12/2013,50.99
10/12/2013,50.41
11/12/2013,49.5
12/12/2013,47.58
13-12-13,48.75
16-12-13,49.24
17-12-13,49.89
18-12-13,52.48
19-12-13,53.32
20-12-13,53.47
23-12-13,53.47
24-12-13,52.83
26-12-13,52.62
27-12-13,51.9
30-12-13,53.27
31-12-13,53.03
2/1/2014,51.9
3/1/2014,50.24
6/1/2014,51.59
7/1/2014,52.95
8/1/2014,54.91
9/1/2014,55.8
10/1/2014,56.18
13-01-14,55.72
14-01-14,56.61
15-01-14,56.2
16-01-14,57.18
17-01-14,57.11
21-01-14,57.03
22-01-14,55.74
23-01-14,51.96
24-01-14,49.22
27-01-14,50.4
28-01-14,48.27
29-01-14,44.94
30-01-14,45.39
31-01-14,46.04
3/2/2014,46.35
4/2/2014,45.86
5/2/2014,45.59
6/2/2014,47.14
7/2/2014,47.06
10/2/2014,46.38
11/2/2014,45.53
12/2/2014,44.87
13-02-14,44.65
14-02-14,45.17
18-02-14,43.97
19-02-14,42.32
20-02-14,42.94
21-02-14,43.65
24-02-14,43.01
25-02-14,42.97
26-02-14,42.01
27-02-14,43.17
28-02-14,44.39
3/3/2014,44.09
4/3/2014,43.5
5/3/2014,42.71
6/3/2014,41.55
7/3/2014,41.28
10/3/2014,42.44
11/3/2014,41.08
12/3/2014,42.13
13-03-14,42.8
14-03-14,43.01
17-03-14,42.8
18-03-14,40.85
19-03-14,40.23
20-03-14,39.63
21-03-14,41.99
24-03-14,41.7
25-03-14,42.76
26-03-14,43.8
27-03-14,43.28
28-03-14,44.74
31-03-14,46.09
1/4/2014,46.96
2/4/2014,46.44
3/4/2014,45.85
4/4/2014,48.1
7/4/2014,47.96
8/4/2014,46.58
9/4/2014,46.79
10/4/2014,46.99
11/4/2014,45.5
14-04-14,47.11
15-04-14,45.2
16-04-14,45.72
17-04-14,48.86
21-04-14,46.29
22-04-14,47.25
23-04-14,48
24-04-14,46.97
25-04-14,46.19
28-04-14,43.6
29-04-14,44.41
30-04-14,43.95
1/5/2014,44.26
2/5/2014,43.14
5/5/2014,41.9
6/5/2014,41.26
7/5/2014,42.7
8/5/2014,43.02
9/5/2014,43.61
12/5/2014,43.05
13-05-14,42.08
14-05-14,41.99
15-05-14,41.69
16-05-14,40.98
19-05-14,41.17
20-05-14,41.63
21-05-14,43.62
22-05-14,44.69
23-05-14,47.62
27-05-14,48.5
