date,price
3/6/2009,30.13
6/6/2009,28.7
7/6/2009,28.37
8/6/2009,27.12
9/6/2009,27.62
10/6/2009,27.86
13-06-09,28.43
14-06-09,28.6
15-06-09,27.32
16-06-09,26.5
17-06-09,26.5
20-06-09,26.01
21-06-09,27.53
22-06-09,27.21
23-06-09,27.71
24-06-09,27.57
27-06-09,27.46
28-06-09,28.11
29-06-09,28.29
30-06-09,29.13
1/7/2009,29.02
5/7/2009,29.14
6/7/2009,28.96
7/7/2009,29.73
8/7/2009,28.81
11/7/2009,28.35
12/7/2009,28.17
13-07-09,28.64
14-07-09,27.61
15-07-09,27.58
18-07-09,27.23
19-07-09,27.89
20-07-09,28.69
21-07-09,28.7
22-07-09,29.29
25-07-09,28.49
26-07-09,28
27-07-09,27.64
28-07-09,28.17
29-07-09,28.17
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
3/8/2009,21.95
4/8/2009,21.26
5/8/2009,20.45
6/8/2009,19.59
9/8/2009,19.6
10/8/2009,19.03
11/8/2009,17.9
12/8/2009,17.6
13-08-09,18.32
16-08-09,18.78
17-08-09,19.15
18-08-09,18.77
19-08-09,18.79
20-08-09,19.1
23-08-09,20.13
24-08-09,19.2
25-08-09,19.9
26-08-09,19.75
27-08-09,19.7
30-08-09,19.87
31-08-09,19.48
1/9/2009,20.45
2/9/2009,21.06
3/9/2009,21.05
7/9/2009,20.54
8/9/2009,20.9
9/9/2009,20.71
10/9/2009,20.17
13-09-09,20.72
14-09-09,21.12
15-09-09,21.98
16-09-09,20.94
17-09-09,20.23
20-09-09,21.05
21-09-09,20.77
22-09-09,19.87
23-09-09,19.56
24-09-09,20.1
27-09-09,20.53
28-09-09,21.4
29-09-09,21.98
30-09-09,20.41
1/10/2009,20.6
4/10/2009,20.99
5/10/2009,21.12
6/10/2009,20.46
7/10/2009,20.43
8/10/2009,20.43
11/10/2009,20.24
12/10/2009,20.24
13-10-09,20.54
14-10-09,20.75
15-10-09,20.54
18-10-09,20.23
19-10-09,20.05
20-10-09,20.65
21-10-09,20.75
22-10-09,20.72
25-10-09,20.85
26-10-09,21.36
27-10-09,21
28-10-09,21.19
29-10-09,21.84
1/11/2009,21.41
2/11/2009,21.25
3/11/2009,21.77
4/11/2009,24.9
5/11/2009,24.44
8/11/2009,24.98
9/11/2009,24.63
10/11/2009,29.36
11/11/2009,28.04
12/11/2009,29.84
15-11-09,30.8
16-11-09,29.67
17-11-09,29.49
18-11-09,29.89
19-11-09,30.99
22-11-09,33.4
23-11-09,34.57
24-11-09,35.47
26-11-09,35.32
29-11-09,34.33
30-11-09,35.33
1/12/2009,34.35
2/12/2009,32.35
3/12/2009,31.49
6/12/2009,30.31
7/12/2009,31.56
8/12/2009,32.37
9/12/2009,32.05
10/12/2009,31.52
13-12-09,30.55
14-12-09,28.53
15-12-09,29.6
16-12-09,30.81
17-12-09,31.36
20-12-09,31.7
21-12-09,32.26
22-12-09,32.63
23-12-09,30.09
27-12-09,25.55
28-12-09,26.41
29-12-09,27.73
30-12-09,26.5
31-12-09,26.63
3/1/2010,26.62
4/1/2010,26.67
5/1/2010,26.83
6/1/2010,27.88
7/1/2010,28.24
10/1/2010,28.45
11/1/2010,26.96
12/1/2010,26.96
13-01-10,26.22
14-01-10,25.75
18-01-10,25.64
19-01-10,24.03
20-01-10,22.62
21-01-10,23.04
24-01-10,24.49
25-01-10,24.68
26-01-10,24.75
27-01-10,24.92
28-01-10,24.01
31-01-10,24.1
1/2/2010,23.91
2/2/2010,23.94
3/2/2010,23.63
4/2/2010,23.46
7/2/2010,23.07
8/2/2010,24.49
9/2/2010,23.21
10/2/2010,23.21
11/2/2010,23.25
14-02-10,23.08
15-02-10,22.84
16-02-10,24.73
17-02-10,23.6
18-02-10,23.18
22-02-10,21.87
23-02-10,21.83
24-02-10,22.53
25-02-10,23.61
28-02-10,23.89
1/3/2010,23.94
2/3/2010,24.02
3/3/2010,24.36
4/3/2010,24.95
7/3/2010,24.94
8/3/2010,24.66
9/3/2010,24.72
10/3/2010,24.01
11/3/2010,24.07
14-03-10,23.25
15-03-10,22.95
16-03-10,22.82
17-03-10,22.81
18-03-10,22.96
21-03-10,22.73
22-03-10,22.19
23-03-10,22.21
24-03-10,22.33
25-03-10,22.75
28-03-10,23.25
29-03-10,23.92
30-03-10,23.71
31-03-10,27.75
1/4/2010,26.66
4/4/2010,25.83
5/4/2010,26.7
6/4/2010,26.49
7/4/2010,27.24
8/4/2010,26.49
11/4/2010,25.27
12/4/2010,24.65
13-04-10,24.93
14-04-10,25.14
15-04-10,25.58
18-04-10,25.03
19-04-10,25.16
20-04-10,25.75
21-04-10,26.74
25-04-10,26.39
26-04-10,26.93
27-04-10,27.08
28-04-10,27.66
29-04-10,27.6
2/5/2010,27.45
3/5/2010,26.87
4/5/2010,26.69
5/5/2010,26.44
6/5/2010,27.12
9/5/2010,27.91
10/5/2010,28.33
11/5/2010,27.07
12/5/2010,27.67
13-05-10,27.55
16-05-10,26.6
17-05-10,25.96
18-05-10,26.35
19-05-10,28.2
20-05-10,27.97
23-05-10,26.82
24-05-10,26.72
25-05-10,28.98
26-05-10,29.48
27-05-10,29.55
31-05-10,30.14
1/6/2010,28.52
2/6/2010,28.76
3/6/2010,30.13
6/6/2010,28.7
7/6/2010,28.37
8/6/2010,27.12
9/6/2010,27.62
10/6/2010,27.86
13-06-10,28.43
14-06-10,28.6
15-06-10,27.32
16-06-10,26.5
17-06-10,26.5
20-06-10,26.01
21-06-10,27.53
22-06-10,27.21
23-06-10,27.71
24-06-10,27.57
27-06-10,27.46
28-06-10,28.11
29-06-10,28.29
30-06-10,29.13
1/7/2010,29.02
5/7/2010,29.14
6/7/2010,28.96
7/7/2010,29.73
8/7/2010,28.81
11/7/2010,28.35
12/7/2010,28.17
13-07-10,28.64
14-07-10,27.61
15-07-10,27.58
18-07-10,27.23
19-07-10,27.89
20-07-10,28.69
21-07-10,28.7
22-07-10,29.29
25-07-10,28.49
26-07-10,28
27-07-10,27.64
28-07-10,28.17
29-07-10,28.17
13-08-10,18.32
16-08-10,18.78
17-08-10,19.15
18-08-10,18.77
19-08-10,18.79
20-08-10,19.1
23-08-10,20.13
24-08-10,19.2
25-08-10,19.9
26-08-10,19.75
27-08-10,19.7
30-08-10,19.87
31-08-10,19.48
1/9/2010,20.45
2/9/2010,21.06
3/9/2010,21.05
7/9/2010,20.54
8/9/2010,20.9
9/9/2010,20.71
10/9/2010,20.17
13-09-10,20.72
14-09-10,21.12
15-09-10,21.98
16-09-10,20.94
17-09-10,20.23
20-09-10,21.05
21-09-10,20.77
22-09-10,19.87
23-09-10,19.56
24-09-10,20.1
27-09-10,20.53
28-09-10,21.4
29-09-10,21.98
30-09-10,20.41
1/10/2010,20.6
4/10/2010,20.99
5/10/2010,21.12
6/10/2010,20.46
7/10/2010,20.43
8/10/2010,20.43
11/10/2010,20.24
12/10/2010,20.24
13-10-10,20.54
14-10-10,20.75
15-10-10,20.54
18-10-10,20.23
19-10-10,20.05
20-10-10,20.65
21-10-10,20.75
22-10-10,20.72
25-10-10,20.85
26-10-10,21.36
27-10-10,21
28-10-10,21.19
29-10-10,21.84
1/11/2010,21.41
2/11/2010,21.25
3/11/2010,21.77
4/11/2010,24.9
5/11/2010,24.44
8/11/2010,24.98
9/11/2010,24.63
10/11/2010,29.36
11/11/2010,28.04
12/11/2010,29.84
15-11-10,30.8
16-11-10,29.67
17-11-10,29.49
18-11-10,29.89
19-11-10,30.99
22-11-10,33.4
23-11-10,34.57
24-11-10,35.47
26-11-10,35.32
29-11-10,34.33
30-11-10,35.33
1/12/2010,34.35
2/12/2010,32.35
3/12/2010,31.49
6/12/2010,30.31
7/12/2010,31.56
8/12/2010,32.37
9/12/2010,32.05
10/12/2010,31.52
13-12-10,30.55
14-12-10,28.53
15-12-10,29.6
16-12-10,30.81
17-12-10,31.36
20-12-10,31.7
21-12-10,32.26
22-12-10,32.63
23-12-10,30.09
27-12-10,25.55
28-12-10,26.41
29-12-10,27.73
30-12-10,26.5
31-12-10,26.63
3/1/2011,26.62
4/1/2011,26.67
5/1/2011,26.83
6/1/2011,27.88
7/1/2011,28.24
10/1/2011,28.45
11/1/2011,26.96
12/1/2011,26.96
13-01-11,26.22
14-01-11,25.75
18-01-11,25.64
19-01-11,24.03
20-01-11,22.62
21-01-11,23.04
24-01-11,24.49
25-01-11,24.68
26-01-11,24.75
27-01-11,24.92
28-01-11,24.01
31-01-11,24.1
1/2/2011,23.91
2/2/2011,23.94
3/2/2011,23.63
4/2/2011,23.46
7/2/2011,23.07
8/2/2011,24.49
9/2/2011,23.21
10/2/2011,23.21
11/2/2011,23.25
14-02-11,23.08
15-02-11,22.84
16-02-11,24.73
17-02-11,23.6
18-02-11,23.18
22-02-11,21.87
23-02-11,21.83
24-02-11,22.53
25-02-11,23.61
28-02-11,23.89
1/3/2011,23.94
2/3/2011,24.02
3/3/2011,24.36
4/3/2011,24.95
7/3/2011,24.94
8/3/2011,24.66
9/3/2011,24.72
10/3/2011,24.01
11/3/2011,24.07
14-03-11,23.25
15-03-11,22.95
16-03-11,22.82
17-03-11,22.81
18-03-11,22.96
21-03-11,22.73
22-03-11,22.19
23-03-11,22.21
24-03-11,22.33
25-03-11,22.75
28-03-11,23.25
29-03-11,23.92
30-03-11,23.71
31-03-11,27.75
1/4/2011,26.66
4/4/2011,25.83
5/4/2011,26.7
6/4/2011,26.49
7/4/2011,27.24
8/4/2011,26.49
11/4/2011,25.27
12/4/2011,24.65
13-04-11,24.93
14-04-11,25.14
15-04-11,25.58
18-04-11,25.03
19-04-11,25.16
20-04-11,25.75
21-04-11,26.74
25-04-11,26.39
26-04-11,26.93
27-04-11,27.08
28-04-11,27.66
29-04-11,27.6
2/5/2011,27.45
3/5/2011,26.87
4/5/2011,26.69
5/5/2011,26.44
6/5/2011,27.12
9/5/2011,27.91
10/5/2011,28.33
11/5/2011,27.07
12/5/2011,27.67
13-05-11,27.55
16-05-11,26.6
17-05-11,25.96
18-05-11,26.35
19-05-11,28.2
20-05-11,27.97
23-05-11,26.82
24-05-11,26.72
25-05-11,28.98
26-05-11,29.48
27-05-11,29.55
31-05-11,30.14
1/6/2011,28.52
2/6/2011,28.76
3/6/2011,30.13
6/6/2011,28.7
7/6/2011,28.37
8/6/2011,27.12
9/6/2011,27.62
10/6/2011,27.86
13-06-11,28.43
14-06-11,28.6
15-06-11,27.32
16-06-11,26.5
17-06-11,26.5
20-06-11,26.01
21-06-11,27.53
22-06-11,27.21
23-06-11,27.71
24-06-11,27.57
27-06-11,27.46
28-06-11,28.11
29-06-11,28.29
30-06-11,29.13
1/7/2011,29.02
5/7/2011,29.14
6/7/2011,28.96
7/7/2011,29.73
8/7/2011,28.81
11/7/2011,28.35
12/7/2011,28.17
13-07-11,28.64
14-07-11,27.61
15-07-11,27.58
18-07-11,27.23
19-07-11,27.89
20-07-11,28.69
21-07-11,28.7
22-07-11,29.29
25-07-11,28.49
26-07-11,28
27-07-11,27.64
28-07-11,28.17
29-07-11,28.17
1/8/2011,28.77
2/8/2011,27.34
3/8/2011,27.2
4/8/2011,24.75
5/8/2011,24.24
8/8/2011,23.64
9/8/2011,25.06
10/8/2011,23.82
11/8/2011,25.3
12/8/2011,26.31
15-08-11,26.23
16-08-11,26.1
17-08-11,25.83
18-08-11,24.26
19-08-11,22.3
22-08-11,21.95
23-08-11,22.96
24-08-11,23.87
25-08-11,23.11
26-08-11,23.73
29-08-11,24.71
30-08-11,24.63
31-08-11,24.74
1/9/2011,24
2/9/2011,23.07
6/9/2011,22.94
7/9/2011,23.84
8/9/2011,23.61
9/9/2011,22.97
12/9/2011,22.88
13-09-11,24.08
14-09-11,24.34
15-09-11,24.82
16-09-11,25.8
19-09-11,25.77
20-09-11,26.01
21-09-11,25.85
22-09-11,25.63
23-09-11,26.38
26-09-11,25.52
27-09-11,26.19
28-09-11,24.59
29-09-11,24.12
30-09-11,24.39
3/10/2011,23.73
4/10/2011,23.66
5/10/2011,25.37
6/10/2011,26.96
7/10/2011,26.99
10/10/2011,27.88
11/10/2011,27.61
12/10/2011,27.8
13-10-11,27.94
14-10-11,28.05
17-10-11,27.42
18-10-11,28.34
19-10-11,27.57
20-10-11,27.34
21-10-11,28.03
24-10-11,28.55
25-10-11,28.25
26-10-11,27.98
27-10-11,28.76
28-10-11,29.87
31-10-11,29.37
1/11/2011,28.88
2/11/2011,28.71
3/11/2011,32.46
4/11/2011,32.31
7/11/2011,31.27
8/11/2011,31.84
9/11/2011,30.88
10/11/2011,31.33
11/11/2011,33.64
14-11-11,33.22
15-11-11,33.93
16-11-11,34.94
17-11-11,33.68
18-11-11,32.6
21-11-11,31.76
22-11-11,32.07
23-11-11,31.45
25-11-11,31.66
28-11-11,32.56
29-11-11,31.75
30-11-11,32.74
1/12/2011,32.6
2/12/2011,33.3
5/12/2011,34.42
6/12/2011,34.87
7/12/2011,34.19
8/12/2011,30.89
9/12/2011,31.04
12/12/2011,30.41
13-12-11,29.45
14-12-11,28.53
15-12-11,28.62
16-12-11,28
19-12-11,27.75
20-12-11,27.9
21-12-11,27.57
22-12-11,27.77
23-12-11,27.9
27-12-11,28.57
28-12-11,28.51
29-12-11,28.73
30-12-11,28.56
3/1/2012,28.08
4/1/2012,27.71
5/1/2012,27.12
6/1/2012,26.91
9/1/2012,27.25
10/1/2012,27.62
11/1/2012,28.23
12/1/2012,28.25
13-01-12,22.79
17-01-12,26.6
18-01-12,26.81
19-01-12,26.76
20-01-12,26.6
23-01-12,26.77
24-01-12,27.42
25-01-12,27.97
26-01-12,28.94
27-01-12,29.33
30-01-12,29.57
31-01-12,29.07
1/2/2012,29.58
2/2/2012,30.25
3/2/2012,31.15
6/2/2012,31.8
7/2/2012,31.6
8/2/2012,31.93
9/2/2012,32.58
10/2/2012,31.1
13-02-12,31.49
14-02-12,33.17
15-02-12,33.6
16-02-12,34.18
17-02-12,34.97
21-02-12,34.5
22-02-12,34.22
23-02-12,34.53
24-02-12,33.75
27-02-12,33.62
28-02-12,33.81
29-02-12,33.41
1/3/2012,34.41
2/3/2012,34.04
5/3/2012,33.77
6/3/2012,33.11
7/3/2012,33.12
8/3/2012,33.07
9/3/2012,34.74
12/3/2012,36.01
13-03-12,36.09
14-03-12,35.29
15-03-12,35
16-03-12,35.32
19-03-12,34.98
20-03-12,34.96
21-03-12,35.15
22-03-12,34.4
23-03-12,34.08
26-03-12,37.4
27-03-12,37.94
28-03-12,37.85
29-03-12,37.33
30-03-12,37.24
2/4/2012,36.58
3/4/2012,38.01
4/4/2012,35
5/4/2012,34.48
9/4/2012,33.15
10/4/2012,32.46
11/4/2012,33.09
12/4/2012,33.44
13-04-12,33.59
16-04-12,32.25
17-04-12,32.24
18-04-12,32.66
19-04-12,33.16
20-04-12,33.16
23-04-12,31.94
24-04-12,31.82
25-04-12,32.91
26-04-12,33.49
27-04-12,33.34
30-04-12,33.13
1/5/2012,33.78
2/5/2012,33.94
3/5/2012,32.46
4/5/2012,31.83
7/5/2012,32.47
8/5/2012,30.19
9/5/2012,30.06
10/5/2012,32.96
11/5/2012,32.25
14-05-12,30.06
15-05-12,29.43
16-05-12,29.18
17-05-12,28.57
18-05-12,27.56
21-05-12,28.77
22-05-12,30.79
23-05-12,31.02
24-05-12,30.32
25-05-12,29.81
29-05-12,31.69
30-05-12,30.41
31-05-12,29.5
1/6/2012,28.15
4/6/2012,27.88
5/6/2012,27.91
6/6/2012,29.22
7/6/2012,28.93
8/6/2012,30.08
11/6/2012,29.12
12/6/2012,29.66
13-06-12,29.77
14-06-12,29.39
15-06-12,29.91
18-06-12,31.84
19-06-12,32.09
20-06-12,33.78
21-06-12,32.19
22-06-12,33.78
25-06-12,33.11
26-06-12,31.61
27-06-12,31.96
28-06-12,31.41
29-06-12,31.29
2/7/2012,30.4
3/7/2012,30.66
5/7/2012,31.23
6/7/2012,30.99
9/7/2012,31.49
10/7/2012,31.27
11/7/2012,31.51
12/7/2012,32.7
13-07-12,34.25
16-07-12,35.96
17-07-12,33.35
18-07-12,32.15
19-07-12,32.27
20-07-12,31.79
23-07-12,30.66
24-07-12,29.84
25-07-12,28.95
26-07-12,28.13
27-07-12,29.51
30-07-12,27.35
31-07-12,27.42
1/8/2012,26.25
2/8/2012,26.1
3/8/2012,27.27
6/8/2012,28.27
7/8/2012,30.25
8/8/2012,29.09
9/8/2012,29.41
10/8/2012,29.94
13-08-12,31.17
14-08-12,29.42
15-08-12,29.4
16-08-12,30.3
17-08-12,30.01
20-08-12,29.51
21-08-12,29.11
22-08-12,29.95
23-08-12,30.73
24-08-12,29.5
27-08-12,28.32
28-08-12,28.69
29-08-12,28.41
30-08-12,28.41
31-08-12,28.52
4/9/2012,28.14
5/9/2012,27.94
6/9/2012,28.55
7/9/2012,29.35
10/9/2012,27.37
11/9/2012,27.8
12/9/2012,28.28
13-09-12,29.48
14-09-12,30.39
17-09-12,32.54
18-09-12,31.34
19-09-12,31.05
20-09-12,30.9
21-09-12,30.02
24-09-12,30.66
25-09-12,27.66
26-09-12,27.54
27-09-12,28.49
28-09-12,29.28
1/10/2012,29.16
2/10/2012,29.8
3/10/2012,29.3
4/10/2012,29.4
5/10/2012,28.89
8/10/2012,29.25
9/10/2012,28.37
10/10/2012,28.4
11/10/2012,28.32
12/10/2012,27.64
15-10-12,27.33
16-10-12,28.06
17-10-12,28.82
18-10-12,28.04
19-10-12,27.74
22-10-12,27.85
23-10-12,28.39
24-10-12,27.42
25-10-12,27.52
26-10-12,27.38
31-10-12,28.13
1/11/2012,29.25
2/11/2012,28.92
5/11/2012,31.5
6/11/2012,31.15
7/11/2012,31.54
8/11/2012,31.31
9/11/2012,30.32
12/11/2012,31.07
13-11-12,31.61
14-11-12,31.38
15-11-12,30.82
16-11-12,31.84
19-11-12,32.92
20-11-12,33
21-11-12,32.47
23-11-12,32.13
26-11-12,32.27
27-11-12,32.15
28-11-12,33.23
29-11-12,33.69
30-11-12,33.82
3/12/2012,34.62
4/12/2012,33.9
5/12/2012,33.71
6/12/2012,33.9
7/12/2012,34.17
10/12/2012,34.57
11/12/2012,35.28
12/12/2012,35.26
13-12-12,33.61
14-12-12,33.81
17-12-12,34.4
18-12-12,34.59
19-12-12,34.61
20-12-12,34.43
21-12-12,34
24-12-12,34.28
26-12-12,33.59
27-12-12,33.69
28-12-12,33.22
31-12-12,33.87
2/1/2013,35.36
3/1/2013,34.77
4/1/2013,34.4
7/1/2013,34.34
8/1/2013,33.68
9/1/2013,33.64
10/1/2013,33.53
11/1/2013,32.91
14-01-13,33.26
15-01-13,33.9
16-01-13,34.1
17-01-13,34.38
18-01-13,34.52
22-01-13,35.19
23-01-13,36
24-01-13,36.99
25-01-13,36.98
28-01-13,38.03
29-01-13,37.95
30-01-13,37.52
31-01-13,37.51
1/2/2013,38.3
4/2/2013,37.74
5/2/2013,38.13
6/2/2013,39.17
7/2/2013,39.48
8/2/2013,39.24
11/2/2013,38.42
12/2/2013,37.89
13-02-13,38.45
14-02-13,38.3
15-02-13,37.04
19-02-13,39.28
20-02-13,38.54
21-02-13,35.16
22-02-13,36.11
25-02-13,34.38
26-02-13,34.43
27-02-13,35.1
28-02-13,34.83
1/3/2013,34.65
4/3/2013,35.58
5/3/2013,36.65
6/3/2013,37.69
7/3/2013,38.23
8/3/2013,38.47
11/3/2013,39.1
12/3/2013,39.12
13-03-13,38.98
14-03-13,36.85
15-03-13,35.29
18-03-13,35.15
19-03-13,35.08
20-03-13,35.95
21-03-13,36.01
22-03-13,36.62
25-03-13,37.53
26-03-13,37.86
27-03-13,38.16
28-03-13,37.89
1/4/2013,43.93
2/4/2013,44.34
3/4/2013,41.1
4/4/2013,42.01
5/4/2013,41.37
8/4/2013,41.83
9/4/2013,40.5
10/4/2013,41.86
11/4/2013,43.59
12/4/2013,43.75
15-04-13,43.3
16-04-13,45.59
17-04-13,45.45
18-04-13,46.97
19-04-13,47.83
22-04-13,50.19
23-04-13,51.01
24-04-13,50.43
25-04-13,52
26-04-13,51.2
29-04-13,54.94
30-04-13,53.99
1/5/2013,53.28
2/5/2013,54.11
3/5/2013,54.55
6/5/2013,59.5
7/5/2013,55.51
8/5/2013,55.79
9/5/2013,69.4
10/5/2013,76.76
13-05-13,87.8
14-05-13,83.24
15-05-13,84.84
16-05-13,92.25
17-05-13,91.5
20-05-13,89.94
21-05-13,87.59
22-05-13,87.24
23-05-13,92.73
24-05-13,97.08
28-05-13,40.18
29-05-13,40.25
30-05-13,41.55
31-05-13,41.32
3/6/2013,40.75
4/6/2013,41.53
5/6/2013,40.98
6/6/2013,40.76
7/6/2013,41.1
10/6/2013,40.76
11/6/2013,40.25
12/6/2013,39.55
13-06-13,37.74
14-06-13,39.41
17-06-13,37.57
18-06-13,38.13
19-06-13,38.19
20-06-13,38.9
21-06-13,39.7
24-06-13,39.65
25-06-13,41.11
26-06-13,40.92
27-06-13,41.27
28-06-13,40.35
1/7/2013,41.04
2/7/2013,42.07
3/7/2013,41.92
5/7/2013,41.59
8/7/2013,40.82
9/7/2013,40.65
10/7/2013,41.5
11/7/2013,41.27
12/7/2013,41.75
15-07-13,40.13
16-07-13,40.52
17-07-13,41.68
18-07-13,41.85
19-07-13,41.46
22-07-13,41.84
23-07-13,41.48
24-07-13,40.71
25-07-13,40.96
26-07-13,41.2
29-07-13,41.35
30-07-13,41.63
31-07-13,41.2
1/8/2013,41.44
2/8/2013,40.25
5/8/2013,40.36
6/8/2013,40.31
7/8/2013,40.39
8/8/2013,40.79
9/8/2013,41.2
12/8/2013,41.32
13-08-13,41.18
14-08-13,41.36
15-08-13,41.5
16-08-13,42.71
19-08-13,43.02
20-08-13,43.11
21-08-13,42.86
22-08-13,43.2
23-08-13,43.11
26-08-13,42.42
27-08-13,42.55
28-08-13,42.44
29-08-13,41.95
30-08-13,42.8
3/9/2013,41.77
4/9/2013,40.51
5/9/2013,39.61
6/9/2013,39.9
9/9/2013,39.07
10/9/2013,38.97
11/9/2013,38.7
12/9/2013,38.28
13-09-13,39.31
16-09-13,39.63
17-09-13,39.4
18-09-13,37.62
19-09-13,37.2
20-09-13,36.83
23-09-13,38.03
24-09-13,37.93
25-09-13,38.93
26-09-13,38.44
27-09-13,39.43
30-09-13,39.57
1/10/2013,39.72
2/10/2013,39.38
3/10/2013,39.43
4/10/2013,38.52
7/10/2013,38.89
8/10/2013,38.57
9/10/2013,38.96
10/10/2013,39.62
11/10/2013,40.07
14-10-13,40.12
15-10-13,39.91
16-10-13,40.95
17-10-13,40.98
18-10-13,41.21
21-10-13,41.5
22-10-13,41.51
23-10-13,41.37
24-10-13,41.07
25-10-13,41.6
28-10-13,42.05
29-10-13,41.73
30-10-13,41.19
31-10-13,41.34
1/11/2013,41.63
4/11/2013,41.01
5/11/2013,40.9
6/11/2013,41.1
7/11/2013,41.84
8/11/2013,42
11/11/2013,42.12
12/11/2013,43.22
13-11-13,43.61
14-11-13,43.74
15-11-13,43.36
18-11-13,43.51
19-11-13,43.78
20-11-13,43.43
21-11-13,43.34
22-11-13,43.98
25-11-13,43.74
26-11-13,42.46
27-11-13,42.29
29-11-13,42.79
2/12/2013,42.65
3/12/2013,42.83
4/12/2013,43.06
5/12/2013,43.06
6/12/2013,41.52
9/12/2013,41.87
10/12/2013,42.56
11/12/2013,42.05
12/12/2013,42.28
13-12-13,40.34
16-12-13,39.61
17-12-13,37.99
18-12-13,38.19
19-12-13,40.94
20-12-13,40.2
23-12-13,40.7
24-12-13,40.32
26-12-13,39.49
27-12-13,39.25
30-12-13,38.43
31-12-13,38.06
2/1/2014,36.16
3/1/2014,37.34
6/1/2014,36.95
7/1/2014,36.55
8/1/2014,36.53
9/1/2014,38.74
10/1/2014,38.1
13-01-14,37.41
14-01-14,38.71
15-01-14,38.57
16-01-14,37.2
17-01-14,36.62
21-01-14,37.46
22-01-14,37.26
23-01-14,38.56
24-01-14,38.76
27-01-14,38.77
28-01-14,39.94
29-01-14,39.94
30-01-14,39.74
31-01-14,39.92
3/2/2014,40.61
4/2/2014,39.83
5/2/2014,39.67
6/2/2014,38.97
7/2/2014,39.43
10/2/2014,39.16
11/2/2014,37.57
12/2/2014,37.32
13-02-14,37.59
14-02-14,37.75
18-02-14,38.45
19-02-14,39.3
20-02-14,39.49
21-02-14,39.98
24-02-14,39.65
25-02-14,40.11
26-02-14,40.03
27-02-14,39.84
28-02-14,38.65
3/3/2014,39.16
4/3/2014,40.08
5/3/2014,39.67
6/3/2014,40.87
7/3/2014,41.15
10/3/2014,41.43
11/3/2014,41.36
12/3/2014,41.13
13-03-14,41.2
14-03-14,41.4
17-03-14,42.48
18-03-14,42.27
19-03-14,42.33
20-03-14,42.14
21-03-14,42.08
24-03-14,42.3
25-03-14,41.72
26-03-14,40.39
27-03-14,40.46
28-03-14,40.68
31-03-14,41.06
1/4/2014,41.49
2/4/2014,41.46
3/4/2014,41.14
4/4/2014,41.02
7/4/2014,40.65
8/4/2014,40.13
9/4/2014,39.87
10/4/2014,39.62
11/4/2014,40.49
14-04-14,39.82
15-04-14,40.06
16-04-14,41.47
17-04-14,41.54
21-04-14,42.03
22-04-14,41.42
23-04-14,41.87
24-04-14,42.11
25-04-14,42.26
28-04-14,43.27
29-04-14,43.25
30-04-14,43.31
1/5/2014,43.09
2/5/2014,43.02
5/5/2014,43.7
6/5/2014,43.57
7/5/2014,43.6
8/5/2014,43.32
9/5/2014,44.12
12/5/2014,44.04
13-05-14,44.36
14-05-14,44.51
15-05-14,44.77
