date,price
1/7/2009,90.7
5/7/2009,89.8
6/7/2009,88
7/7/2009,88.4
8/7/2009,90
11/7/2009,89.2
12/7/2009,91.05
13-07-09,89.85
14-07-09,90.35
15-07-09,89.73
18-07-09,88.03
19-07-09,88.85
20-07-09,89.3
21-07-09,90.25
22-07-09,88.47
25-07-09,87
26-07-09,85.82
27-07-09,88.19
28-07-09,92.25
29-07-09,92.65
1/8/2009,93.43
2/8/2009,93.9
3/8/2009,96.19
4/8/2009,95.95
5/8/2009,95.47
8/8/2009,96.53
9/8/2009,96.98
10/8/2009,96.08
11/8/2009,96.1
12/8/2009,96.7
15-08-09,96.02
16-08-09,93.8
17-08-09,94.25
18-08-09,93.73
19-08-09,93.93
22-08-09,91.76
23-08-09,92.97
24-08-09,94.92
25-08-09,96.25
26-08-09,96.67
29-08-09,96.08
30-08-09,97.48
31-08-09,97.4
1/9/2009,60.31
2/9/2009,59.25
3/9/2009,63.13
7/9/2009,62.5
8/9/2009,62.56
9/9/2009,61.75
10/9/2009,63.09
13-09-09,62.13
14-09-09,59.38
15-09-09,58.31
16-09-09,57.69
17-09-09,60.06
20-09-09,60.75
21-09-09,59.13
22-09-09,61.31
23-09-09,60.81
24-09-09,61.94
27-09-09,61.56
28-09-09,62.25
29-09-09,61.44
30-09-09,61
1/10/2009,59.19
4/10/2009,61.69
5/10/2009,62.25
6/10/2009,64
7/10/2009,63.19
8/10/2009,63.94
11/10/2009,63.69
12/10/2009,62.94
13-10-09,61
14-10-09,62
15-10-09,81.31
18-10-09,77.53
19-10-09,86
20-10-09,84.2
21-10-09,84
22-10-09,87.81
25-10-09,91.3
26-10-09,94
27-10-09,91.78
28-10-09,93.1
29-10-09,99.65
1/11/2009,97.69
2/11/2009,95.66
3/11/2009,92.96
4/11/2009,91.4
5/11/2009,92.82
8/11/2009,92.49
9/11/2009,92.94
10/11/2009,91.1
11/11/2009,92.65
12/11/2009,98
15-11-09,96
16-11-09,97.2
17-11-09,96.01
18-11-09,95.25
19-11-09,94.66
22-11-09,94.51
23-11-09,92.85
24-11-09,94.1
26-11-09,82.69
29-11-09,83.16
30-11-09,85.35
1/12/2009,86.3
2/12/2009,85.5
3/12/2009,83.95
6/12/2009,83.54
7/12/2009,81.8
8/12/2009,80.05
9/12/2009,80.8
10/12/2009,82.2
13-12-09,81.3
14-12-09,81.85
15-12-09,81.1
16-12-09,77.25
17-12-09,77.25
20-12-09,75.4
21-12-09,77.5
22-12-09,77.7
23-12-09,81.3
27-12-09,81.9
28-12-09,81.05
29-12-09,80.8
30-12-09,79.61
31-12-09,80.1
3/1/2010,79.62
4/1/2010,78.55
5/1/2010,77.1
6/1/2010,74.48
7/1/2010,76.2
10/1/2010,69.4
11/1/2010,67.5
12/1/2010,67.51
13-01-10,65.75
14-01-10,67.69
18-01-10,70.51
19-01-10,70.51
20-01-10,69.85
21-01-10,68.9
24-01-10,71.35
25-01-10,73.5
26-01-10,73.6
27-01-10,76.69
28-01-10,79
31-01-10,76.25
1/2/2010,75.3
2/2/2010,77.93
3/2/2010,80.71
4/2/2010,83.85
7/2/2010,82.8
8/2/2010,84.4
9/2/2010,84.25
10/2/2010,82.07
11/2/2010,81.41
14-02-10,79.75
15-02-10,81.6
16-02-10,81.6
17-02-10,80.5
18-02-10,81.4
22-02-10,83.12
23-02-10,80.85
24-02-10,80.05
25-02-10,78.16
28-02-10,80.7
1/3/2010,82.25
2/3/2010,84.71
3/3/2010,86.5
4/3/2010,87.5
7/3/2010,86.7
8/3/2010,86.86
9/3/2010,88.1
10/3/2010,91.05
11/3/2010,91.5
14-03-10,88.7
15-03-10,87.75
16-03-10,90.55
17-03-10,89.75
18-03-10,88.15
21-03-10,90.15
22-03-10,91.44
23-03-10,90
24-03-10,86.81
25-03-10,89.35
28-03-10,89
29-03-10,86.01
30-03-10,87.17
31-03-10,92.4
1/4/2010,93.9
4/4/2010,91.61
5/4/2010,91.35
6/4/2010,91.82
7/4/2010,92.73
8/4/2010,91
11/4/2010,89.66
12/4/2010,89.14
13-04-10,90.8
14-04-10,94.41
15-04-10,92.31
18-04-10,92.31
19-04-10,92.47
20-04-10,92.8
21-04-10,92.12
25-04-10,93.27
26-04-10,92.75
27-04-10,91.07
28-04-10,92.45
29-04-10,96.75
2/5/2010,95.75
3/5/2010,92.5
4/5/2010,93.75
5/5/2010,93
6/5/2010,91.15
9/5/2010,89.97
10/5/2010,89.9
11/5/2010,88.63
12/5/2010,89.86
13-05-10,89.21
16-05-10,86.98
17-05-10,87.25
18-05-10,85.5
19-05-10,87.3
20-05-10,87.85
23-05-10,84.48
24-05-10,86
25-05-10,86.98
26-05-10,85.4
27-05-10,82.5
31-05-10,81.04
1/6/2010,81.9
2/6/2010,81.11
3/6/2010,83.8
6/6/2010,84.85
7/6/2010,83.5
8/6/2010,84.58
9/6/2010,85.11
10/6/2010,82.76
13-06-10,78.45
14-06-10,80.6
15-06-10,79.47
16-06-10,79
17-06-10,81.96
20-06-10,81.4
21-06-10,80.89
22-06-10,80.94
23-06-10,83.47
24-06-10,89.1
27-06-10,89.52
28-06-10,90.87
29-06-10,89.96
30-06-10,90.29
1/7/2010,90.7
5/7/2010,89.8
6/7/2010,88
7/7/2010,88.4
8/7/2010,90
11/7/2010,89.2
12/7/2010,91.05
13-07-10,89.85
14-07-10,90.35
15-07-10,89.73
18-07-10,88.03
19-07-10,88.85
20-07-10,89.3
21-07-10,90.25
22-07-10,88.47
25-07-10,87
26-07-10,85.82
27-07-10,88.19
28-07-10,92.25
29-07-10,92.65
1/8/2010,93.43
2/8/2010,93.9
3/8/2010,96.19
4/8/2010,95.95
5/8/2010,95.47
8/8/2010,96.53
9/8/2010,96.98
10/8/2010,96.08
11/8/2010,96.1
12/8/2010,96.7
15-08-10,96.02
16-08-10,93.8
17-08-10,94.25
18-08-10,93.73
19-08-10,93.93
22-08-10,91.76
23-08-10,92.97
24-08-10,94.92
25-08-10,96.25
26-08-10,96.67
29-08-10,96.08
30-08-10,97.48
31-08-10,97.4
1/9/2010,60.31
2/9/2010,59.25
3/9/2010,63.13
7/9/2010,62.5
8/9/2010,62.56
9/9/2010,61.75
10/9/2010,63.09
13-09-10,62.13
14-09-10,59.38
15-09-10,58.31
16-09-10,57.69
17-09-10,60.06
20-09-10,60.75
21-09-10,59.13
22-09-10,61.31
23-09-10,60.81
24-09-10,61.94
27-09-10,61.56
28-09-10,62.25
29-09-10,61.44
30-09-10,61
1/10/2010,59.19
4/10/2010,61.69
5/10/2010,62.25
6/10/2010,64
7/10/2010,63.19
8/10/2010,63.94
11/10/2010,63.69
12/10/2010,62.94
13-10-10,61
14-10-10,62
15-10-10,81.31
18-10-10,77.53
19-10-10,86
20-10-10,84.2
21-10-10,84
22-10-10,87.81
25-10-10,91.3
26-10-10,94
27-10-10,91.78
28-10-10,93.1
29-10-10,99.65
1/11/2010,97.69
2/11/2010,95.66
3/11/2010,92.96
4/11/2010,91.4
5/11/2010,92.82
8/11/2010,92.49
9/11/2010,92.94
10/11/2010,91.1
11/11/2010,92.65
12/11/2010,98
15-11-10,96
16-11-10,97.2
17-11-10,96.01
18-11-10,95.25
19-11-10,94.66
22-11-10,94.51
23-11-10,92.85
24-11-10,94.1
26-11-10,82.69
29-11-10,83.16
30-11-10,85.35
1/12/2010,86.3
2/12/2010,85.5
3/12/2010,83.95
6/12/2010,83.54
7/12/2010,81.8
8/12/2010,80.05
9/12/2010,80.8
10/12/2010,82.2
13-12-10,81.3
14-12-10,81.85
15-12-10,81.1
16-12-10,77.25
17-12-10,77.25
20-12-10,75.4
21-12-10,77.5
22-12-10,77.7
23-12-10,81.3
27-12-10,81.9
28-12-10,81.05
29-12-10,80.8
30-12-10,79.61
31-12-10,80.1
3/1/2011,79.62
4/1/2011,78.55
5/1/2011,77.1
6/1/2011,74.48
7/1/2011,76.2
10/1/2011,69.4
11/1/2011,67.5
12/1/2011,67.51
13-01-11,65.75
14-01-11,67.69
18-01-11,70.51
19-01-11,70.51
20-01-11,69.85
21-01-11,68.9
24-01-11,71.35
25-01-11,73.5
26-01-11,73.6
27-01-11,76.69
28-01-11,79
31-01-11,76.25
1/2/2011,75.3
2/2/2011,77.93
3/2/2011,80.71
4/2/2011,83.85
7/2/2011,82.8
8/2/2011,84.4
9/2/2011,84.25
10/2/2011,82.07
11/2/2011,81.41
14-02-11,79.75
15-02-11,81.6
16-02-11,81.6
17-02-11,80.5
18-02-11,81.4
22-02-11,83.12
23-02-11,80.85
24-02-11,80.05
25-02-11,78.16
28-02-11,80.7
1/3/2011,82.25
2/3/2011,84.71
3/3/2011,86.5
4/3/2011,87.5
7/3/2011,86.7
8/3/2011,86.86
9/3/2011,88.1
10/3/2011,91.05
11/3/2011,91.5
14-03-11,88.7
15-03-11,87.75
16-03-11,90.55
17-03-11,89.75
18-03-11,88.15
21-03-11,90.15
22-03-11,91.44
23-03-11,90
24-03-11,86.81
25-03-11,89.35
28-03-11,89
29-03-11,86.01
30-03-11,87.17
31-03-11,92.4
1/4/2011,93.9
4/4/2011,91.61
5/4/2011,91.35
6/4/2011,91.82
7/4/2011,92.73
8/4/2011,91
11/4/2011,89.66
12/4/2011,89.14
13-04-11,90.8
14-04-11,94.41
15-04-11,92.31
18-04-11,92.31
19-04-11,92.47
20-04-11,92.8
21-04-11,92.12
25-04-11,93.27
26-04-11,92.75
27-04-11,91.07
28-04-11,92.45
29-04-11,96.75
2/5/2011,95.75
3/5/2011,92.5
4/5/2011,93.75
5/5/2011,93
6/5/2011,91.15
9/5/2011,89.97
10/5/2011,89.9
11/5/2011,88.63
12/5/2011,89.86
13-05-11,89.21
16-05-11,86.98
17-05-11,87.25
18-05-11,85.5
19-05-11,87.3
20-05-11,87.85
23-05-11,84.48
24-05-11,86
25-05-11,86.98
26-05-11,85.4
27-05-11,82.5
31-05-11,81.04
1/6/2011,81.9
2/6/2011,81.11
3/6/2011,83.8
6/6/2011,84.85
7/6/2011,83.5
8/6/2011,84.58
9/6/2011,85.11
10/6/2011,82.76
13-06-11,78.45
14-06-11,80.6
15-06-11,79.47
16-06-11,79
17-06-11,81.96
20-06-11,81.4
21-06-11,80.89
22-06-11,80.94
23-06-11,83.47
24-06-11,89.1
27-06-11,89.52
28-06-11,90.87
29-06-11,89.96
30-06-11,90.29
1/7/2011,90.7
5/7/2011,89.8
6/7/2011,88
7/7/2011,88.4
8/7/2011,90
11/7/2011,89.2
12/7/2011,91.05
13-07-11,89.85
14-07-11,90.35
15-07-11,89.73
18-07-11,88.03
19-07-11,88.85
20-07-11,89.3
21-07-11,90.25
22-07-11,88.47
25-07-11,87
26-07-11,85.82
27-07-11,88.19
28-07-11,92.25
29-07-11,92.65
1/8/2011,93.43
2/8/2011,93.9
3/8/2011,96.19
4/8/2011,95.95
5/8/2011,95.47
8/8/2011,96.53
9/8/2011,96.98
10/8/2011,96.08
11/8/2011,96.1
12/8/2011,96.7
15-08-11,96.02
16-08-11,93.8
17-08-11,94.25
18-08-11,93.73
19-08-11,93.93
22-08-11,91.76
23-08-11,92.97
24-08-11,94.92
25-08-11,96.25
26-08-11,96.67
29-08-11,96.08
30-08-11,97.48
31-08-11,97.4
1/9/2011,99.29
2/9/2011,98.73
6/9/2011,98.03
7/9/2011,98.8
8/9/2011,98.2
9/9/2011,97.6
12/9/2011,98.34
13-09-11,99.15
14-09-11,97.75
15-09-11,97.52
16-09-11,98.35
19-09-11,97.35
20-09-11,96.38
21-09-11,98.15
22-09-11,98.22
23-09-11,97.55
26-09-11,97.94
27-09-11,99.58
28-09-11,99.16
29-09-11,98.73
30-09-11,97.13
3/10/2011,97.18
4/10/2011,96.6
5/10/2011,98.63
6/10/2011,98.75
7/10/2011,97.5
10/10/2011,97.78
11/10/2011,97.67
12/10/2011,99.38
13-10-11,101.14
14-10-11,100.48
17-10-11,100.4
18-10-11,101.5
19-10-11,100.68
20-10-11,99.5
21-10-11,102.28
24-10-11,101.05
25-10-11,98.3
26-10-11,99.4
27-10-11,99.55
28-10-11,99.81
31-10-11,101.15
1/11/2011,99.75
2/11/2011,98.84
3/11/2011,101.34
4/11/2011,101.87
7/11/2011,102.18
8/11/2011,107.09
9/11/2011,107.4
10/11/2011,105.85
11/11/2011,106.92
14-11-11,106.9
15-11-11,105.77
16-11-11,106.52
17-11-11,106.67
18-11-11,104.32
21-11-11,105.82
22-11-11,106.29
23-11-11,105.87
25-11-11,107.35
28-11-11,106.4
29-11-11,106.51
30-11-11,108.52
1/12/2011,109.05
2/12/2011,107.35
5/12/2011,105.76
6/12/2011,103.55
7/12/2011,102.99
8/12/2011,104.93
9/12/2011,102.82
12/12/2011,103.06
13-12-11,104.01
14-12-11,103.7
15-12-11,102.66
16-12-11,101.3
19-12-11,101.39
20-12-11,99.24
21-12-11,101.85
22-12-11,103.75
23-12-11,104.22
27-12-11,104.26
28-12-11,104.35
29-12-11,106
30-12-11,105.95
3/1/2012,105.7
4/1/2012,105.58
5/1/2012,105.25
6/1/2012,105.7
9/1/2012,105.82
10/1/2012,103.12
11/1/2012,101.41
12/1/2012,101.73
13-01-12,103.36
17-01-12,102.48
18-01-12,99.91
19-01-12,100
20-01-12,101.8
23-01-12,100.41
24-01-12,101.15
25-01-12,100.91
26-01-12,98.4
27-01-12,98.26
30-01-12,96.75
31-01-12,96.92
1/2/2012,97.37
2/2/2012,96.15
3/2/2012,95.15
6/2/2012,93.04
7/2/2012,92.1
8/2/2012,93.11
9/2/2012,92.92
10/2/2012,93.45
13-02-12,94.01
14-02-12,92.68
15-02-12,93.31
16-02-12,92.68
17-02-12,92.4
21-02-12,91.74
22-02-12,91.73
23-02-12,93.11
24-02-12,93.39
27-02-12,93.29
28-02-12,93.91
29-02-12,93
1/3/2012,91.77
2/3/2012,90.55
5/3/2012,91.52
6/3/2012,93.58
7/3/2012,94
8/3/2012,93
9/3/2012,93.01
12/3/2012,91.53
13-03-12,90.21
14-03-12,89.98
15-03-12,89.34
16-03-12,89.18
19-03-12,88.79
20-03-12,90.6
21-03-12,91.72
22-03-12,93.19
23-03-12,94.55
26-03-12,93.26
27-03-12,94
28-03-12,94.16
29-03-12,93.65
30-03-12,93.61
2/4/2012,92.2
3/4/2012,90.57
4/4/2012,90
5/4/2012,90.05
9/4/2012,90.66
10/4/2012,90.36
11/4/2012,89.89
12/4/2012,88.33
13-04-12,87.25
16-04-12,87.5
17-04-12,89.7
18-04-12,87.42
19-04-12,87.76
20-04-12,87.55
23-04-12,87.03
24-04-12,88.79
25-04-12,88.71
26-04-12,89.69
27-04-12,88.19
30-04-12,88.44
1/5/2012,87.68
2/5/2012,87.65
3/5/2012,85.8
4/5/2012,84.55
7/5/2012,84.55
8/5/2012,85.31
9/5/2012,84.65
10/5/2012,83.86
11/5/2012,84.25
14-05-12,85.82
15-05-12,86.39
16-05-12,87.44
17-05-12,86.6
18-05-12,87.81
21-05-12,87.5
22-05-12,87.53
23-05-12,90.03
24-05-12,91.12
25-05-12,90.48
29-05-12,89.15
30-05-12,89.65
31-05-12,89.19
1/6/2012,91.06
4/6/2012,90.2
5/6/2012,92.23
6/6/2012,91.44
7/6/2012,91.87
8/6/2012,93.13
11/6/2012,93.6
12/6/2012,94.1
13-06-12,92.41
14-06-12,93.16
15-06-12,92.05
18-06-12,91.68
19-06-12,94.9
20-06-12,93.39
21-06-12,93.07
22-06-12,93.48
25-06-12,92.75
26-06-12,93.06
27-06-12,93.28
28-06-12,93.24
29-06-12,93.92
2/7/2012,94.87
3/7/2012,94.07
5/7/2012,95.53
6/7/2012,94.85
9/7/2012,94.24
10/7/2012,94.14
11/7/2012,94.59
12/7/2012,94.72
13-07-12,92.93
16-07-12,94.16
17-07-12,94.25
18-07-12,93.06
19-07-12,92.34
20-07-12,93.47
23-07-12,92.7
24-07-12,92.42
25-07-12,93.76
26-07-12,96.1
27-07-12,97.43
30-07-12,98.38
31-07-12,98.32
1/8/2012,98.55
2/8/2012,99.37
3/8/2012,100
6/8/2012,100.85
7/8/2012,100.21
8/8/2012,100.87
9/8/2012,100.75
10/8/2012,103
13-08-12,104.66
14-08-12,104.62
15-08-12,103.72
16-08-12,104.71
17-08-12,104.83
20-08-12,103.04
21-08-12,103.42
22-08-12,103.81
23-08-12,105
24-08-12,104.84
27-08-12,105.08
28-08-12,104.76
29-08-12,106
30-08-12,106.6
31-08-12,106.47
4/9/2012,107.17
5/9/2012,106.09
6/9/2012,106.68
7/9/2012,107.49
10/9/2012,109.4
11/9/2012,110.45
12/9/2012,109.88
13-09-12,109.25
14-09-12,105.4
17-09-12,103.75
18-09-12,103.79
19-09-12,105.01
20-09-12,104.4
21-09-12,104.35
24-09-12,104.2
25-09-12,105.15
26-09-12,104.65
27-09-12,104.92
28-09-12,104.04
1/10/2012,104.95
2/10/2012,104.27
3/10/2012,103.8
4/10/2012,105.23
5/10/2012,104.78
8/10/2012,104.98
9/10/2012,104.17
10/10/2012,103.27
11/10/2012,102.94
12/10/2012,104.22
15-10-12,105
16-10-12,104.06
17-10-12,103.4
18-10-12,103.33
19-10-12,103.24
22-10-12,102.86
23-10-12,103.26
24-10-12,104
25-10-12,106.12
26-10-12,107.85
31-10-12,108.4
1/11/2012,108.59
2/11/2012,108.74
5/11/2012,110.02
6/11/2012,109.59
7/11/2012,111.55
8/11/2012,111.45
9/11/2012,112.77
12/11/2012,112.77
13-11-12,111.97
14-11-12,112.71
15-11-12,112.27
16-11-12,110.6
19-11-12,109
20-11-12,107.86
21-11-12,109.11
23-11-12,108.5
26-11-12,110.1
27-11-12,108.8
28-11-12,110.02
29-11-12,109.73
30-11-12,109.41
3/12/2012,111.53
4/12/2012,112.8
5/12/2012,112.63
6/12/2012,110.87
7/12/2012,111.33
10/12/2012,109.55
11/12/2012,110
12/12/2012,110.54
13-12-12,109.97
14-12-12,110.04
17-12-12,109.98
18-12-12,109.6
19-12-12,107.99
20-12-12,108.06
21-12-12,108.4
24-12-12,109.68
26-12-12,108.45
27-12-12,109.8
28-12-12,109.99
31-12-12,109.3
2/1/2013,111
3/1/2013,110.59
4/1/2013,112.5
7/1/2013,113.53
8/1/2013,112.93
9/1/2013,112.09
10/1/2013,111.76
11/1/2013,110.01
14-01-13,108.49
15-01-13,106.49
16-01-13,107.35
17-01-13,106.69
18-01-13,104.33
22-01-13,105.96
23-01-13,104.19
24-01-13,105.74
25-01-13,105.72
28-01-13,107.76
29-01-13,106.23
30-01-13,106.79
31-01-13,104.46
1/2/2013,104.37
4/2/2013,106.27
5/2/2013,105.3
6/2/2013,104.68
7/2/2013,105.5
8/2/2013,102.11
11/2/2013,103.75
12/2/2013,100.22
13-02-13,97.82
14-02-13,98.42
15-02-13,98.35
19-02-13,99.58
20-02-13,100.12
21-02-13,101.08
22-02-13,100.69
25-02-13,99.58
26-02-13,97.25
27-02-13,96.6
28-02-13,95.5
1/3/2013,97.5
4/3/2013,98.64
5/3/2013,97.67
6/3/2013,97.3
7/3/2013,98.42
8/3/2013,98.4
11/3/2013,98.35
12/3/2013,99.95
13-03-13,99.05
14-03-13,99.26
15-03-13,98.3
18-03-13,99.19
19-03-13,102.65
20-03-13,103.8
21-03-13,103.25
22-03-13,102.64
25-03-13,102.47
26-03-13,102.02
27-03-13,103.67
28-03-13,103.2
1/4/2013,103.96
2/4/2013,102.79
3/4/2013,102.02
4/4/2013,102.71
5/4/2013,103.18
8/4/2013,103.55
9/4/2013,104.1
10/4/2013,105.65
11/4/2013,107.31
12/4/2013,107.24
15-04-13,108
16-04-13,108.55
17-04-13,108.5
18-04-13,108.24
19-04-13,109.72
22-04-13,109.61
23-04-13,108.25
24-04-13,109.13
25-04-13,108.32
26-04-13,107.72
29-04-13,109.15
30-04-13,109.67
1/5/2013,107.48
2/5/2013,107.12
3/5/2013,109.52
6/5/2013,110.87
7/5/2013,109.25
8/5/2013,109.7
9/5/2013,109.91
10/5/2013,111.48
13-05-13,112.03
14-05-13,114.14
15-05-13,113.65
16-05-13,114.67
17-05-13,112.08
20-05-13,111.13
21-05-13,110.85
22-05-13,111.27
23-05-13,111.7
24-05-13,111.8
28-05-13,109.99
29-05-13,110.5
30-05-13,109.75
31-05-13,110.15
3/6/2013,109.84
4/6/2013,111.18
5/6/2013,113.12
6/6/2013,113.21
7/6/2013,114.59
10/6/2013,114.91
11/6/2013,115.16
12/6/2013,116.17
13-06-13,118
14-06-13,117.2
17-06-13,115.9
18-06-13,115.95
19-06-13,118.4
20-06-13,118.28
21-06-13,118.05
24-06-13,115.68
25-06-13,118.5
26-06-13,119.47
27-06-13,120
28-06-13,119.67
1/7/2013,120.1
2/7/2013,121.22
3/7/2013,121.58
5/7/2013,121.65
8/7/2013,118.92
9/7/2013,117.75
10/7/2013,116.93
11/7/2013,117.57
12/7/2013,118.51
15-07-13,117.55
16-07-13,115.65
17-07-13,113.18
18-07-13,114.55
19-07-13,117.05
22-07-13,117.09
23-07-13,121.2
24-07-13,118.75
25-07-13,118.77
26-07-13,123.3
29-07-13,123.55
30-07-13,124.25
31-07-13,122.43
1/8/2013,124.56
2/8/2013,126.37
5/8/2013,126.6
6/8/2013,129.13
7/8/2013,129.2
8/8/2013,130.96
9/8/2013,129.15
12/8/2013,127.52
13-08-13,128.7
14-08-13,130.09
15-08-13,130
16-08-13,129.24
19-08-13,127.97
20-08-13,128.18
21-08-13,130.41
22-08-13,131.58
23-08-13,132.41
26-08-13,132.6
27-08-13,134.08
28-08-13,134.12
29-08-13,131.1
30-08-13,130.45
3/9/2013,128.96
4/9/2013,130.28
5/9/2013,131.08
6/9/2013,133.05
9/9/2013,131.31
10/9/2013,129.89
11/9/2013,128.64
12/9/2013,129.66
13-09-13,130.01
16-09-13,131.64
17-09-13,129.63
18-09-13,128.3
19-09-13,126.5
20-09-13,125.13
23-09-13,125.86
24-09-13,127.31
25-09-13,127.99
26-09-13,128.11
27-09-13,128.26
30-09-13,127.98
1/10/2013,128.02
2/10/2013,127.71
3/10/2013,128.87
4/10/2013,127.09
7/10/2013,127.04
8/10/2013,128.84
9/10/2013,130.39
10/10/2013,132.03
11/10/2013,131.97
14-10-13,132.25
15-10-13,133.26
16-10-13,132.59
17-10-13,131.85
18-10-13,133.82
21-10-13,131.44
22-10-13,132.87
23-10-13,133
24-10-13,133.56
25-10-13,137.4
28-10-13,138.94
29-10-13,139.87
30-10-13,141.25
31-10-13,141.71
1/11/2013,142.52
4/11/2013,142.74
5/11/2013,142.82
6/11/2013,139.48
7/11/2013,141.14
8/11/2013,140.85
11/11/2013,140.81
12/11/2013,139.65
13-11-13,141.78
14-11-13,145.14
15-11-13,145.9
18-11-13,145.54
19-11-13,143.45
20-11-13,145.53
21-11-13,143.96
22-11-13,144.16
25-11-13,143.82
26-11-13,141.29
27-11-13,143.15
29-11-13,144
2/12/2013,146
3/12/2013,145.02
4/12/2013,144.28
5/12/2013,142.49
6/12/2013,141.7
9/12/2013,141.53
10/12/2013,140.72
11/12/2013,149.42
12/12/2013,149
13-12-13,147.69
16-12-13,150.36
17-12-13,152.18
18-12-13,149.4
19-12-13,151.82
20-12-13,151.67
23-12-13,152.17
24-12-13,155
26-12-13,154.16
27-12-13,156.9
30-12-13,156.81
31-12-13,156.96
2/1/2014,158.12
3/1/2014,161
6/1/2014,160.75
7/1/2014,162.04
8/1/2014,161.02
9/1/2014,162.46
10/1/2014,159.15
13-01-14,159.52
14-01-14,159.43
15-01-14,161.94
16-01-14,165.55
17-01-14,167.05
21-01-14,168.2
22-01-14,165.89
23-01-14,165.35
24-01-14,162.8
27-01-14,163.4
28-01-14,163.97
29-01-14,160.29
30-01-14,156.45
31-01-14,158.83
3/2/2014,159.15
4/2/2014,158.04
5/2/2014,164.39
6/2/2014,163.53
7/2/2014,165.75
10/2/2014,164.09
11/2/2014,159.28
12/2/2014,156.11
13-02-14,153.14
14-02-14,152.7
18-02-14,148.21
19-02-14,147.03
20-02-14,149.41
21-02-14,146.15
24-02-14,143.7
25-02-14,143.92
26-02-14,147.32
27-02-14,152.94
28-02-14,149.83
3/3/2014,150.95
4/3/2014,153.55
5/3/2014,154.09
6/3/2014,150.4
7/3/2014,149.24
10/3/2014,149.95
11/3/2014,149.76
12/3/2014,150.41
13-03-14,145
14-03-14,139.25
17-03-14,138.5
18-03-14,144.12
19-03-14,144
20-03-14,143.75
21-03-14,145.26
24-03-14,149.83
25-03-14,148.31
26-03-14,147.92
27-03-14,149.9
28-03-14,147.16
31-03-14,146.49
1/4/2014,152.2
2/4/2014,150.43
3/4/2014,152.45
4/4/2014,150.95
7/4/2014,150.58
8/4/2014,148.51
9/4/2014,148.85
10/4/2014,148.67
11/4/2014,145.27
14-04-14,142.55
15-04-14,140.1
16-04-14,140.87
17-04-14,142.34
21-04-14,146.97
22-04-14,145.18
23-04-14,142.04
24-04-14,146.9
25-04-14,148.49
28-04-14,147.38
29-04-14,148.26
30-04-14,151.72
1/5/2014,152.75
2/5/2014,151.26
5/5/2014,149.9
6/5/2014,152.1
7/5/2014,152.99
8/5/2014,152.65
9/5/2014,151.45
12/5/2014,150.01
13-05-14,151.63
14-05-14,151.11
15-05-14,150.37
16-05-14,152.65
19-05-14,154.99
20-05-14,154.45
21-05-14,154.68
22-05-14,153.83
23-05-14,154.15
27-05-14,152.7
